,Date,Open,High,Low,Adj Close,Volume,b_ref_Close,b_Perc_ref,a_ref_Close,a_Perc_ref,Ticker,Net_Close,Net_High
4501,2021-05-14,140.210007,140.710007,137.850006,138.290848,2494400,27.490448000000015,0.24810784076591796,0.16128600000001825,0.0011676428829913922,EA,-1.9191589999999792,0.5
4502,2021-05-17,137.050003,138.350006,136.449997,137.203445,2031200,26.40304499999999,0.23829376969758226,-0.926117000000005,-0.0067046980138835525,EA,0.1534419999999841,1.3000030000000038
4503,2021-05-18,137.309998,140.690002,136.759995,137.732178,2079500,26.93177800000001,0.24306571095411217,-0.3973839999999882,-0.0028768932171086463,EA,0.42217999999999734,3.3800039999999854
4504,2021-05-19,135.979996,139.199997,135.559998,138.550247,1720100,27.749847000000017,0.2504489785235434,0.4206850000000202,0.0030455826682489603,EA,2.570251000000013,3.2200009999999963
4505,2021-05-20,139.919998,143.100006,139.009995,141.473282,2459000,30.672882000000016,0.2768300655954312,3.343720000000019,0.024207128087469207,EA,1.5532840000000192,3.180008000000015
4506,2021-05-21,142.470001,143.190002,139.880005,139.837173,2967400,29.03677300000001,0.262063792188476,1.7076110000000142,0.012362386264571043,EA,-2.6328279999999893,0.7200009999999963
4507,2021-05-24,141.389999,142.669998,140.169998,141.752609,1649800,30.95220900000001,0.27935105829942863,3.623047000000014,0.026229338220880003,EA,0.36261000000001786,1.2799990000000037
4508,2021-05-25,142.589996,143.839996,141.5,142.91983,1897000,32.119429999999994,0.28988550582849876,4.7902679999999975,0.03467952790583668,EA,0.32983399999997687,1.25
4509,2021-05-26,144.0,145.729996,143.179993,143.648102,1617000,32.847702,0.2964583340854365,5.5185400000000016,0.039951911235337166,EA,-0.3518980000000056,1.7299959999999999
4510,2021-05-27,143.320007,144.460007,142.520004,142.590622,1913200,31.790222,0.28691432521904253,4.461060000000003,0.03229620028766908,EA,-0.7293850000000077,1.1399999999999864
4511,2021-05-28,143.309998,144.210007,142.720001,142.590622,1341000,31.790222,0.28691432521904253,4.461060000000003,0.03229620028766908,EA,-0.7193760000000111,0.900008999999983
4512,2021-06-01,142.169998,144.149994,142.169998,143.4496,2610300,32.64920000000001,0.2946668062570172,5.320038000000011,0.03851484014696297,EA,1.2796020000000112,1.9799959999999999
4513,2021-06-02,143.690002,143.860001,140.929993,141.232239,1522100,30.431838999999997,0.2746545951097649,3.102677,0.0224620780307694,EA,-2.457763,0.16999900000001844
4514,2021-06-03,140.889999,142.550003,140.649994,141.821548,1574900,31.02114800000001,0.2799732491940463,3.691986000000014,0.026728427619281195,EA,0.9315490000000182,1.660004000000015
4515,2021-06-04,142.899994,145.820007,142.639999,145.03772,1919500,34.23732000000001,0.30899996750914266,6.9081580000000145,0.0500121617702662,EA,2.137726000000015,2.9200130000000115
4516,2021-06-07,144.740005,145.960007,144.050003,145.547119,1510500,34.74671900000001,0.31359741481077696,7.417557000000016,0.05369999652934552,EA,0.8071140000000128,1.2200019999999938
4517,2021-06-08,146.449997,147.259995,145.199997,145.327377,1157900,34.52697700000002,0.3116141909234986,7.19781500000002,0.052109156763995385,EA,-1.1226199999999835,0.8099980000000073
4518,2021-06-09,146.279999,147.440002,145.570007,145.647003,1769800,34.846603000000016,0.3144988917007521,7.517441000000019,0.054423114727606386,EA,-0.6329959999999915,1.160002999999989
4519,2021-06-10,146.360001,146.399994,142.309998,145.487183,3279100,34.68678299999999,0.31305647813545795,7.357620999999995,0.05326608506874144,EA,-0.8728180000000236,0.039992999999981294
4520,2021-06-11,145.229996,146.759995,144.979996,146.216324,1247500,35.41592399999999,0.3196371493243706,8.086761999999993,0.05854475959317089,EA,0.9863279999999861,1.5299990000000037
4521,2021-06-14,146.660004,148.740005,146.149994,148.373764,1746200,37.573364,0.33910855917487664,10.244202000000001,0.07416371884245895,EA,1.7137600000000077,2.08000100000001
4522,2021-06-15,148.919998,148.929993,144.309998,144.628204,1795600,33.827804000000015,0.30530398807224535,6.498642000000018,0.04704743796986787,EA,-4.291793999999982,0.009995000000003529
4523,2021-06-16,143.960007,144.259995,140.449997,142.430817,2922500,31.630416999999994,0.28547204703232115,4.301254999999998,0.031139279222502696,EA,-1.5291899999999998,0.29998800000001324
4524,2021-06-17,142.139999,143.550003,140.669998,141.761597,2199700,30.961197,0.2794321771401547,3.632035000000002,0.026294407564978757,EA,-0.37840199999999413,1.410004000000015
4525,2021-06-18,142.0,142.639999,139.919998,140.95256,3235600,30.15216000000001,0.2721304255219296,2.8229980000000126,0.02043731956523552,EA,-1.0474399999999946,0.6399989999999889
4526,2021-06-21,139.380005,142.089996,138.789993,140.79277,2628500,29.992369999999994,0.27068828271378076,2.6632079999999974,0.0192805070937675,EA,1.412764999999979,2.7099910000000023
4527,2021-06-22,141.169998,141.660004,140.070007,140.692886,1531700,29.89248599999999,0.2697868058238056,2.5633239999999944,0.018557388895506628,EA,-0.4771120000000053,0.49000599999999395
4528,2021-06-23,140.919998,141.669998,138.229996,138.455536,1730100,27.655136,0.24959418919065274,0.3259740000000022,0.0023599148167863025,EA,-2.4644619999999975,0.75
4529,2021-06-24,138.559998,139.5,137.600006,138.485489,1642900,27.685089000000005,0.2498645221497396,0.3559270000000083,0.0025767619533898787,EA,-0.07450900000000615,0.9400019999999927
4530,2021-06-25,139.190002,139.720001,138.050003,138.425568,2266800,27.625168000000002,0.24932372085299334,0.29600600000000554,0.0021429590864843655,EA,-0.7644339999999943,0.5299990000000037
4531,2021-06-28,139.690002,144.470001,139.490005,142.810364,2626800,32.009964,0.2888975491063209,4.680802,0.03388704005301921,EA,3.120362,4.779999000000004
4532,2021-06-29,143.179993,144.529999,142.229996,143.929047,1575400,33.128647,0.2989939296248028,5.799485000000004,0.0419858350090186,EA,0.749054000000001,1.3500060000000076
4533,2021-06-30,144.320007,144.639999,143.149994,143.659363,1799900,32.85896300000002,0.29655996729253703,5.52980100000002,0.04003343614453813,EA,-0.6606439999999907,0.31999199999998496
4534,2021-07-01,143.460007,143.820007,141.429993,141.971359,2621600,31.17095900000001,0.2813253291504364,3.841797000000014,0.027812996322974036,EA,-1.4886479999999835,0.36000000000001364
4535,2021-07-02,143.289993,143.910004,142.130005,143.239853,1224500,32.439453000000015,0.29277378962530837,5.110291000000018,0.03699635998266626,EA,-0.05013999999999896,0.6200109999999768
4536,2021-07-06,143.539993,143.789993,141.960007,142.830338,1884300,32.029938000000016,0.2890778192136492,4.700776000000019,0.03403164342184781,EA,-0.7096549999999979,0.25
4537,2021-07-07,144.089996,144.25,142.539993,142.780396,1956900,31.979996,0.2886270807686615,4.650834000000003,0.03367008432271727,EA,-1.3096000000000174,0.1600039999999865
4538,2021-07-08,141.320007,142.380005,140.039993,140.283356,1863700,29.482956,0.26609070003357393,2.153794000000005,0.015592563740989818,EA,-1.0366510000000062,1.0599980000000073
4539,2021-07-09,139.550003,141.479996,139.490005,140.822723,1738700,30.022323,0.2709586156728676,2.6931610000000035,0.019497354230371074,EA,1.2727199999999925,1.929992999999996
4540,2021-07-12,142.550003,142.550003,140.559998,141.222244,1946400,30.421843999999993,0.2745643878541954,3.0926819999999964,0.022389718429715984,EA,-1.3277590000000146,0.0
4541,2021-07-13,143.440002,145.919998,142.460007,143.080048,2695800,32.27964800000001,0.29133151143858693,4.950486000000012,0.035839438917499876,EA,-0.3599539999999877,2.479996
4542,2021-07-14,143.309998,145.0,142.529999,142.950195,1933100,32.14979500000001,0.29015955718571423,4.820633000000015,0.03489935774935719,EA,-0.35980299999999943,1.6900019999999927
4543,2021-07-15,143.350006,144.5,141.570007,142.490753,2423200,31.690353000000016,0.2860129837076402,4.361191000000019,0.031573190683106774,EA,-0.8592529999999954,1.1499939999999924
4544,2021-07-16,142.630005,144.009995,141.229996,142.930222,3419700,32.12982199999999,0.2899792961036241,4.8006599999999935,0.034754761620108474,EA,0.3002169999999751,1.3799899999999923
4545,2021-07-19,143.050003,145.169998,140.360001,141.072433,2199100,30.272032999999993,0.2732123078978054,2.9428709999999967,0.021305149726023143,EA,-1.9775700000000143,2.1199949999999887
4546,2021-07-20,141.350006,141.990005,139.880005,140.902634,1870000,30.10223400000001,0.27167983148075286,2.7730720000000133,0.020075876299383427,EA,-0.44737200000000144,0.6399989999999889
4547,2021-07-21,143.889999,143.889999,140.199997,140.55304,2071100,29.752640000000014,0.26852466236584,2.423478000000017,0.017544962605470487,EA,-3.336958999999979,0.0
4548,2021-07-22,140.070007,142.460007,140.070007,142.12117,1913200,31.32077000000001,0.2826774091068264,3.9916080000000136,0.028897565026666874,EA,2.0511630000000025,2.3899999999999864
4549,2021-07-23,142.649994,145.360001,141.770004,144.817978,2269500,34.017578000000015,0.3070167436218643,6.688416000000018,0.04842132200491607,EA,2.1679840000000183,2.7100070000000187
4550,2021-07-26,145.119995,146.009995,143.800003,145.077667,1307000,34.277266999999995,0.30936049869856064,6.948104999999998,0.050301361268343114,EA,-0.0423279999999977,0.8900000000000148
4551,2021-07-27,145.059998,145.220001,140.320007,141.761597,2126600,30.961197,0.2794321771401547,3.632035000000002,0.026294407564978757,EA,-3.2984010000000126,0.16000299999998902
4552,2021-07-28,142.350006,145.169998,142.240005,143.389679,1353700,32.589279000000005,0.29412600496027097,5.260117000000008,0.03808103728005746,EA,1.0396729999999934,2.819991999999985
4553,2021-07-29,143.949997,144.630005,142.880005,143.2099,1643100,32.40950000000001,0.2925034566662215,5.080338000000012,0.036779512846062686,EA,-0.7400969999999916,0.680008000000015
4554,2021-07-30,142.839996,145.399994,142.449997,143.789215,2825200,32.98881500000002,0.29773191252017156,5.65965300000002,0.04097351007310094,EA,0.9492189999999994,2.559997999999979
4555,2021-08-02,145.0,145.639999,143.809998,143.939026,2054200,33.138626000000016,0.2990839924765616,5.80946400000002,0.042058078776793774,EA,-1.0609739999999874,0.6399989999999889
4556,2021-08-03,142.639999,143.320007,137.169998,139.63414,4492500,28.833740000000006,0.2602313710058809,1.5045780000000093,0.010892512639691201,EA,-3.0058589999999867,0.680008000000015
4557,2021-08-04,139.520004,141.339996,138.360001,139.744003,2897400,28.943602999999996,0.2612229107476146,1.6144409999999993,0.011687874605727046,EA,0.22399899999999207,1.8199920000000134
4558,2021-08-05,144.830002,146.5,134.839996,136.707611,5516100,25.907211000000018,0.2338187497518061,-1.4219509999999786,-0.0102943278716831,EA,-8.122390999999993,1.6699979999999925
4559,2021-08-06,136.470001,137.330002,135.410004,136.178238,2400900,25.377837999999997,0.2290410323428435,-1.9513239999999996,-0.014126765999591019,EA,-0.2917630000000031,0.8600010000000111
4560,2021-08-09,136.710007,137.839996,135.429993,135.998459,1722800,25.198059,0.22741848404879406,-2.131102999999996,-0.015428290433585796,EA,-0.7115479999999934,1.1299890000000232
4561,2021-08-10,136.110001,137.089996,135.160004,136.867416,2210400,26.067015999999995,0.23526102793852727,-1.2621460000000013,-0.009137406806516923,EA,0.7574149999999804,0.9799950000000024
4562,2021-08-11,137.919998,138.449997,137.059998,138.135925,1841300,27.33552499999999,0.24670962379197178,0.006362999999993235,4.606544687366225e-05,EA,0.21592699999999354,0.5299990000000037
4563,2021-08-12,138.110001,139.020004,136.929993,138.825104,1871500,28.024704000000014,0.25292962841289396,0.6955420000000174,0.005035431879527841,EA,0.7151029999999992,0.910002999999989
4564,2021-08-13,138.940002,139.399994,138.190002,138.515457,1572600,27.715057,0.250134990487399,0.385895000000005,0.002793717683691815,EA,-0.42454499999999484,0.45999199999999973
4565,2021-08-16,137.960007,140.020004,137.399994,139.833893,1789100,29.033492999999993,0.2620341894072584,1.7043309999999963,0.012338640442514372,EA,1.8738859999999988,2.05999700000001
4566,2021-08-17,139.169998,142.160004,138.639999,140.872665,2340800,30.072265000000016,0.27140935411785533,2.743103000000019,0.019858913329501612,EA,1.7026670000000195,2.990005999999994
4567,2021-08-18,140.940002,141.899994,139.820007,139.823914,2091100,29.023514000000006,0.26194412655549987,1.6943520000000092,0.012266396674739397,EA,-1.1160879999999906,0.9599919999999997
4568,2021-08-19,139.380005,141.410004,139.080002,140.433197,1888400,29.63279700000001,0.26744305074710933,2.303635000000014,0.016677349632079584,EA,1.0531919999999957,2.0299989999999752
4569,2021-08-20,140.919998,141.779999,139.630005,140.003693,2329900,29.203293000000002,0.2635666748495493,1.8741310000000055,0.013567921108734173,EA,-0.9163049999999942,0.8600010000000111
4570,2021-08-23,140.149994,143.5,139.320007,142.650558,1895900,31.850157999999993,0.2874552618943613,4.520995999999997,0.03273011174827295,EA,2.500563999999997,3.3500060000000076
4571,2021-08-24,143.160004,144.350006,142.160004,142.400864,1501900,31.600464000000017,0.2852017140732345,4.27130200000002,0.030922432085899326,EA,-0.7591399999999737,1.190002000000021
4572,2021-08-25,142.770004,142.770004,140.009995,141.691696,1638200,30.89129600000001,0.2788013039664118,3.5621340000000146,0.025788353690718392,EA,-1.0783079999999927,0.0
4573,2021-08-26,141.979996,142.889999,141.179993,141.302155,1016300,30.501755000000003,0.27528560366208066,3.172593000000006,0.022968240498728334,EA,-0.6778410000000008,0.910002999999989
4574,2021-08-27,141.520004,143.320007,141.210007,142.770416,1144000,31.970016000000015,0.2885370088916648,4.640854000000019,0.03359783331536242,EA,1.2504120000000114,1.8000030000000038
4575,2021-08-30,142.199997,144.330002,141.009995,143.119995,2011300,32.31959499999999,0.2916920426280049,4.990432999999996,0.03612863841557679,EA,0.9199979999999925,2.1300050000000113
4576,2021-08-31,143.660004,147.130005,142.600006,145.210007,3467600,34.409606999999994,0.3105548987187772,7.080444999999997,0.05125944727168539,EA,1.5500030000000038,3.4700010000000248
4577,2021-09-01,145.339996,147.0,144.949997,146.429993,1570100,35.629593,0.321565562940206,8.300431000000003,0.060091633389817045,EA,1.0899969999999826,1.6600039999999865
4578,2021-09-02,146.869995,147.759995,144.990005,145.399994,2240600,34.599593999999996,0.31226957664412763,7.270432,0.052634873337251295,EA,-1.4700009999999963,0.8900000000000148
4579,2021-09-03,144.960007,146.949997,144.960007,146.600006,1192700,35.79960600000001,0.32309997075822844,8.470444000000015,0.06132245608655456,EA,1.6399990000000173,1.989990000000006
4580,2021-09-07,147.089996,147.089996,145.119995,145.220001,1495700,34.419601,0.3106450969491085,7.0904390000000035,0.05133179963315893,EA,-1.8699950000000172,0.0
4581,2021-09-08,145.759995,147.539993,143.899994,144.100006,2200400,33.29960600000001,0.3005368753181398,5.970444000000015,0.04322350634833704,EA,-1.659988999999996,1.7799980000000062
4582,2021-09-09,143.270004,144.240005,140.809998,142.309998,2624700,31.50959800000001,0.2843816267811309,4.1804360000000145,0.030264600419134136,EA,-0.9600059999999928,0.9700009999999963
4583,2021-09-10,142.020004,146.929993,141.470001,145.130005,3664200,34.329605000000015,0.30983286161421814,7.000443000000018,0.05068026640090279,EA,3.110001000000011,4.909988999999996
4584,2021-09-13,145.410004,146.910004,143.910004,144.679993,2131400,33.879593,0.30577139613214394,6.550431000000003,0.04742236857306478,EA,-0.7300109999999904,1.5
4585,2021-09-14,145.220001,145.940002,144.309998,145.369995,1318400,34.56959499999999,0.31199882852408467,7.240432999999996,0.05241769317997256,EA,0.1499939999999924,0.7200009999999963
4586,2021-09-15,142.149994,142.240005,135.839996,137.039993,6359000,26.239593000000013,0.2368185764672331,-1.0895689999999831,-0.007888021826927846,EA,-5.110000999999983,0.09001100000000406
4587,2021-09-16,137.910004,139.699997,135.529999,135.960007,4637600,25.159606999999994,0.2270714455904491,-2.1695550000000026,-0.01570666675971942,EA,-1.9499969999999962,1.7899930000000097
4588,2021-09-17,135.169998,135.559998,133.199997,133.880005,4178700,23.079605000000015,0.20829893213381914,-4.249556999999982,-0.030765007421076032,EA,-1.2899929999999813,0.3900000000000148
4589,2021-09-20,131.979996,132.529999,128.759995,130.089996,3533200,19.289596000000017,0.17409319821950117,-8.03956599999998,-0.05820308038043283,EA,-1.8899999999999864,0.5500030000000038
4590,2021-09-21,130.009995,130.5,126.559998,126.760002,3689800,15.959602000000004,0.144039209244732,-11.369559999999993,-0.08231083799425928,EA,-3.2499930000000035,0.49000499999999647
4591,2021-09-22,126.190002,127.620003,124.879997,126.400002,4214400,15.599602000000004,0.14079012350135925,-11.729559999999992,-0.08491708675656261,EA,0.20999999999999375,1.43000099999999
4592,2021-09-23,126.989998,129.119995,126.120003,127.889999,2571600,17.089599000000007,0.1542377013079376,-10.23956299999999,-0.07413013443132463,EA,0.9000010000000032,2.129996999999989
4593,2021-09-24,127.040001,130.020004,126.860001,129.899994,2327300,19.099593999999996,0.1723783849155779,-8.229568,-0.0595786150396973,EA,2.8599929999999887,2.9800029999999964
4594,2021-09-27,129.270004,132.559998,128.940002,131.979996,3326800,21.179596000000004,0.19115089837220808,-6.149565999999993,-0.04452027437834048,EA,2.7099919999999997,3.289994000000007
4595,2021-09-28,131.860001,135.0,131.520004,133.770004,4349800,22.969604000000004,0.20730614690921698,-4.359557999999993,-0.03156136844913758,EA,1.910002999999989,3.139998999999989
4596,2021-09-29,133.850006,139.589996,133.809998,137.940002,5656600,27.139601999999996,0.24494137205280844,-0.18956000000000017,-0.0013723347649506061,EA,4.089995999999985,5.739990000000006
4597,2021-09-30,139.309998,144.130005,138.850006,142.25,5017700,31.449600000000004,0.283840130541045,4.120438000000007,0.029830240104576654,EA,2.9400019999999927,4.820007000000004
4598,2021-10-01,141.899994,144.110001,139.539993,143.589996,3196200,32.78959600000002,0.29593391359598,5.460434000000021,0.03953124820594176,EA,1.690002000000021,2.2100070000000187
4599,2021-10-04,143.360001,145.460007,140.020004,143.160004,3215700,32.35960399999999,0.29205313338218986,5.030441999999994,0.03641828676760731,EA,-0.19999700000002463,2.100005999999979
4600,2021-10-05,143.130005,144.729996,142.600006,144.089996,2682100,33.28959600000002,0.3004465326839977,5.960434000000021,0.043151038153585265,EA,0.9599910000000023,1.5999909999999886
4601,2021-10-06,143.580002,143.580002,132.860001,134.070007,8344300,23.269607000000008,0.21001374543774218,-4.059554999999989,-0.029389472761811763,EA,-9.509995000000004,0.0
4602,2021-10-07,134.759995,138.119995,134.399994,137.589996,3627300,26.789596000000017,0.24178248453976717,-0.5395659999999793,-0.0039062311657802793,EA,2.83000100000001,3.359999999999985
4603,2021-10-08,137.479996,140.559998,137.410004,139.990005,2163000,29.189605,0.26344313738939573,1.8604430000000036,0.01346882573912747,EA,2.5100089999999966,3.0800020000000075
4604,2021-10-11,139.919998,140.610001,137.509995,139.470001,1908200,28.669601,0.2587499774369046,1.3404390000000035,0.009704215235258645,EA,-0.4499969999999962,0.6900030000000186
4605,2021-10-12,139.529999,139.830002,136.0,136.669998,3091900,25.869597999999996,0.2334792834682907,-1.4595640000000003,-0.010566630190284686,EA,-2.860001000000011,0.3000030000000038
4606,2021-10-13,136.960007,137.759995,132.949997,136.440002,3097400,25.639601999999996,0.23140351478875526,-1.6895600000000002,-0.012231704607881116,EA,-0.5200049999999976,0.7999880000000132
4607,2021-10-14,136.720001,137.660004,134.619995,135.710007,2434400,24.909606999999994,0.2248151360464402,-2.4195550000000026,-0.017516561733541172,EA,-1.009994000000006,0.9400029999999902
4608,2021-10-15,135.850006,136.690002,133.270004,134.75,3298800,23.949600000000004,0.21615084422077901,-3.379561999999993,-0.024466609110075893,EA,-1.1000060000000076,0.8399959999999851
4609,2021-10-18,134.649994,135.729996,134.199997,134.710007,1755900,23.909606999999994,0.21578989787040476,-3.4195550000000026,-0.024756141628828176,EA,0.060012999999997874,1.0800020000000075
4610,2021-10-19,135.479996,136.770004,134.5,136.75,1614400,25.949600000000004,0.23420132057284995,-1.3795619999999928,-0.00998744931950188,EA,1.2700040000000001,1.2900080000000003
4611,2021-10-20,137.460007,139.320007,137.210007,139.199997,1763200,28.399597,0.2563131270284223,1.0704350000000034,0.0077494997052115705,EA,1.739990000000006,1.8600000000000136
4612,2021-10-21,139.210007,140.839996,138.270004,140.630005,1853600,29.829605000000015,0.26921928982205856,2.5004430000000184,0.018102156872111263,EA,1.419998000000021,1.6299890000000232
4613,2021-10-22,141.0,144.160004,140.600006,141.070007,2495300,30.269607000000008,0.27319041266999045,2.940445000000011,0.02128758650519728,EA,0.07000700000000393,3.1600039999999865
4614,2021-10-25,141.110001,143.789993,140.5,142.190002,2155600,31.389601999999996,0.2832986343009592,4.06044,0.02939587979001917,EA,1.0800009999999816,2.6799919999999986
4615,2021-10-26,142.919998,144.110001,141.720001,142.399994,1543000,31.599593999999996,0.2851938621160212,4.270432,0.030916133651390277,EA,-0.5200040000000001,1.1900030000000186
4616,2021-10-27,142.679993,142.759995,140.309998,140.369995,1697000,29.569594999999993,0.26687263764390734,2.240432999999996,0.016219793703537523,EA,-2.3099980000000073,0.08000200000000746
4617,2021-10-28,140.25,141.190002,139.100006,140.229996,1372600,29.429596000000004,0.26560911332450066,2.100434000000007,0.015206259757777318,EA,-0.020004000000000133,0.9400019999999927
4618,2021-10-29,140.419998,140.839996,138.910004,140.25,1990500,29.449600000000004,0.2657896541889741,2.120438000000007,0.015351080314002641,EA,-0.16999799999999254,0.41999800000002097
4619,2020-01-02,68.300003,69.059998,68.279999,69.059998,856500,6.1399999999999935,0.09758423704972136,-41.81999900000001,-0.3771645033504105,SONY,0.7599949999999893,0.7599949999999893
4620,2020-01-03,68.5,68.650002,67.959999,68.080002,518600,5.160003999999994,0.08200896637027855,-42.79999500000001,-0.3860028513528911,SONY,-0.41999800000000675,0.15000200000000063
4621,2020-01-06,68.25,69.199997,68.220001,69.110001,755500,6.190002999999997,0.09837894464014442,-41.769996000000006,-0.376713538330994,SONY,0.8600009999999969,0.9499969999999962
4622,2020-01-07,70.510002,70.580002,69.809998,70.199997,1316200,7.279998999999997,0.11570246712340958,-40.68000000000001,-0.36688312680960844,SONY,-0.31000500000000386,0.06999999999999318
4623,2020-01-08,70.800003,71.120003,70.370003,70.459999,1640200,7.540000999999997,0.11983473044611344,-40.41999800000001,-0.36453823136376895,SONY,-0.3400040000000075,0.3199999999999932
4624,2020-01-09,71.400002,71.660004,70.589996,71.029999,2377300,8.110001000000004,0.12889385342955675,-39.849998,-0.3593975385839882,SONY,-0.370002999999997,0.26000200000000007
4625,2020-01-10,71.459999,71.459999,70.739998,70.860001,1120500,7.940002999999997,0.12619204151913668,-40.019996000000006,-0.36093070962114115,SONY,-0.5999979999999994,0.0
4626,2020-01-13,71.389999,71.699997,71.080002,71.639999,1272300,8.720001000000003,0.13858870434166262,-39.239998,-0.35389609543369666,SONY,0.25,0.3099979999999931
4627,2020-01-14,72.940002,72.949997,72.010002,72.470001,1940800,9.550002999999997,0.15178009064780956,-38.40999600000001,-0.34641050720807653,SONY,-0.47000100000001055,0.009994999999989318
4628,2020-01-15,71.599998,72.120003,71.449997,71.599998,1085900,8.68,0.13795296051980166,-39.279999000000004,-0.35425685482296687,SONY,0.0,0.5200049999999976
4629,2020-01-16,72.230003,72.720001,72.199997,72.620003,1158900,9.700004999999997,0.15416410216669107,-38.259994000000006,-0.34505767528114206,SONY,0.39000000000000057,0.48999799999999993
4630,2020-01-17,72.720001,72.720001,72.160004,72.480003,780500,9.560004999999997,0.15193905441637168,-38.39999400000001,-0.3463203015779303,SONY,-0.23999799999999993,0.0
4631,2020-01-21,72.5,72.5,72.110001,72.129997,967200,9.209999000000003,0.14637633968138403,-38.75,-0.3494769214324564,SONY,-0.370002999999997,0.0
4632,2020-01-22,72.57,72.68,72.169998,72.379997,760800,9.459999000000003,0.15034963923552577,-38.5,-0.34722223161676313,SONY,-0.19000299999999015,0.11000000000001364
4633,2020-01-23,72.75,72.75,72.019997,72.589996,579700,9.669998,0.15368719496780658,-38.290001000000004,-0.3453283011903401,SONY,-0.1600040000000007,0.0
4634,2020-01-24,72.639999,72.68,71.480003,71.879997,678300,8.959999000000003,0.14240304012724228,-39.0,-0.35173161124814967,SONY,-0.7600020000000001,0.04000100000000373
4635,2020-01-27,71.440002,71.699997,71.150002,71.309998,1267300,8.389999999999993,0.13334393303699713,-39.56999900000001,-0.3568722950091711,SONY,-0.13000400000001378,0.2599949999999893
4636,2020-01-28,71.699997,72.209999,71.349998,72.019997,812600,9.099999000000004,0.14462808787756165,-38.86,-0.3504689849513614,SONY,0.3200000000000074,0.5100020000000001
4637,2020-01-29,71.900002,72.019997,71.650002,71.800003,613000,8.880005000000004,0.14113167962910622,-39.079994,-0.3524530578766159,SONY,-0.09999899999999684,0.11999500000000296
4638,2020-01-30,70.629997,71.309998,70.209999,71.139999,870900,8.220001000000003,0.1306421052333791,-39.739998,-0.3584054750650832,SONY,0.5100020000000001,0.6800009999999901
4639,2020-01-31,70.989998,70.989998,69.910004,70.18,957400,7.260002000000007,0.11538465083867305,-40.699996999999996,-0.36706347493858604,SONY,-0.8099979999999931,0.0
4640,2020-02-03,70.290001,70.900002,70.25,70.480003,1811100,7.560004999999997,0.12015265798323765,-40.39999400000001,-0.36435782010347645,SONY,0.19000199999999268,0.6100009999999969
4641,2020-02-04,72.169998,73.860001,71.160004,73.0,1578700,10.080002,0.16020346980939193,-37.879997,-0.34163057381756606,SONY,0.8300019999999932,1.6900029999999902
4642,2020-02-05,70.660004,71.059998,70.349998,70.510002,1799000,7.590004,0.1206294380365365,-40.369995,-0.36408726634435246,SONY,-0.15000200000000063,0.3999939999999924
4643,2020-02-06,70.970001,71.550003,70.970001,71.550003,662600,8.630005000000004,0.13715838007496448,-39.329994,-0.35470774769230917,SONY,0.5800020000000075,0.5800020000000075
4644,2020-02-07,71.0,71.25,69.709999,70.089996,1462400,7.169998,0.11395419942638904,-40.790001000000004,-0.36787519934727275,SONY,-0.9100040000000007,0.25
4645,2020-02-10,70.129997,70.209999,69.629997,70.169998,929300,7.250000000000007,0.11522568707011095,-40.709998999999996,-0.3671536805687323,SONY,0.04000100000000373,0.08000199999999325
4646,2020-02-11,70.629997,70.849998,70.190002,70.32,852000,7.4000019999999935,0.11760969858899223,-40.55999700000001,-0.3658008486417979,SONY,-0.30999700000000985,0.22000099999999634
4647,2020-02-12,70.300003,70.790001,70.300003,70.769997,587900,7.849999000000004,0.1247615901068529,-40.11,-0.36174243402982775,SONY,0.4699939999999998,0.48999799999999993
4648,2020-02-13,69.919998,69.919998,69.510002,69.599998,910300,6.68,0.10616656408666764,-41.279999000000004,-0.372294373348513,SONY,-0.3200000000000074,0.0
4649,2020-02-14,69.480003,69.529999,68.459999,68.830002,1485200,5.910003999999994,0.09392886503270381,-42.04999500000001,-0.3792387819058113,SONY,-0.6500010000000032,0.04999600000000726
4650,2020-02-18,66.419998,67.089996,66.099998,66.639999,2345700,3.7200010000000034,0.05912271325882756,-44.239998,-0.398989891747562,SONY,0.22000099999999634,0.6699979999999925
4651,2020-02-19,66.959999,67.370003,66.870003,67.07,1234900,4.1500019999999935,0.06595680438514943,-43.80999700000001,-0.3951118162458104,SONY,0.1100009999999969,0.4100040000000007
4652,2020-02-20,66.910004,67.169998,66.029999,66.739998,1326100,3.8200000000000003,0.06071201718728599,-44.139999,-0.39808802484004396,SONY,-0.17000600000000077,0.25999400000000605
4653,2020-02-21,66.949997,67.0,65.75,65.940002,906900,3.0200040000000072,0.04799752218682536,-44.939994999999996,-0.4053029961752253,SONY,-1.0099949999999893,0.050003000000003794
4654,2020-02-24,64.0,64.580002,63.509998,63.93,1413800,1.010002,0.016052161985129116,-46.949997,-0.4234307203309178,SONY,-0.07000000000000028,0.5800019999999932
4655,2020-02-25,65.25,65.5,63.130001,63.580002,2226400,0.6600040000000007,0.010489574395727105,-47.299995,-0.42658726803536984,SONY,-1.6699979999999996,0.25
4656,2020-02-26,64.360001,64.830002,63.779999,63.939999,1553400,1.0200010000000006,0.01621107807409658,-46.939998,-0.4233405417570493,SONY,-0.42000199999999666,0.47000099999999634
4657,2020-02-27,61.91,62.720001,60.880001,60.889999,2006000,-2.0299989999999966,-0.03226317648643277,-49.989998,-0.45084775750850714,SONY,-1.0200009999999935,0.8100010000000069
